location,zh_cn,en
site/app/pages/components/icon/api.js,图标大小，可以指定为数字，也可以指定为 css 字符串值。默认大小为当前字号。,Icon size can be specified as a number or as a css string value. The default size is the current font size.
site/app/pages/components/icon/api.js,指定需要下载并渲染的远程 svg 资源路径。,Specifies the remote svg resource path to download and render.
site/app/pages/components/icon/api.js,当使用 src 指定远程资源时，可以通过 cache 参数指定是否缓存该资源。,"When using src to specify a remote resource, you can specify whether to cache the resource."
site/app/pages/components/icon/api.js,参数,Parameters
site/app/pages/components/icon/api.js,当 src 属性指定的远程 svg 资源被加载结束时触发。如果加载出错，则会将错误信息做为参数传递。,"Triggered when the remote svg resource specified by the src attribute is loaded. If the loading fails, the Error object is passed as a parameter."
site/app/pages/components/icon/examples/material-icons.html,不同主题的图标：,Icons with different themes:
site/app/pages/components/icon/index.html,图标通过相对抽象的几何形状来在视觉上表达信息，包括核心思想、功能或主题等等。,"Material icons uses geometric shapes to visually represent core ideas, capabilities, or topics."
site/app/pages/components/icon/index.html,Material Design 的图标包含 5 种主题，每种主题下都有超过 1000 个图标，共计超过 5000 个图标。所有图标在 Jinge Material 中都可以使用，并且只会按需加载。图标资源位于 <code>dist/icons/</code> 目录。,"Material Design's icons include 5 themes, with more than 1,000 icons under each theme for a total of more than 5000 icons. All icons are available in Jinge Material and will only load on demand. Icon resources are located in the <code>dist/icons/</code> directory."
site/app/pages/components/icon/index.html,使用 Material 图标,Material Icons
site/app/pages/components/icon/index.html,"通过 <code>md-icon-{THEME}-{ICON_ID}</code> 这个格式的组件别名可以使用 Material 官方的全部图标。其中，<code>{THEME}</code> 请替换为实际需要的主题。可用的主题包括 <code>baseline</code>、<code>outline</code>、<code>round</code>、<code>sharp</code> 和 <code>twotone</code>，依次对应 Material Desgin 官网上的 Filled, Outlined, Rounded, Sharp, Two-Tone 主题。同时，<code>{ICON_ID}</code> 请替换为实际的图标的 id，比如 <code>home</code>, <code>3d_rotation</code> 等，更多的图标 id 请在使用时直接参考 <a href=""https://material.io/tools/icons"" target=""_blank"">Material Desgin Icons</a>  官网。","Through the <code>md-icon-{THEME}-{ICON_ID}</code> component alias, you can use all the official material icons. Among them, please replace <code>{THEME}</code> with the theme you actually need. Available themes include <code>baseline</code>, <code>outline</code>, <code>round</code>, <code>sharp</code>, and <code>twotone</code>, in that order corresponds to Filled, Outlined, Rounded, Sharp, Two-Tone themes on the Material Desgin website. At the same time, please replace <code>{ICON_ID}</code> with the actual icon id, such as <code>home</code>, <code>3d_rotation</code>, etc. For more icon ids, please visit the <a href=""https://material.io/tools/icons"" target=""_blank"">Material Desgin Icons</a> official website."
site/app/pages/components/icon/index.html,通常情况下，一个项目只会使用同一个主题的图标。因此，还可以直接使用 <code>md-icon-{ICON_ID}</code> 这个格式的组件别名来引用默认主题的图标组件。默认主题为 <code>baseline</code>，但可以在构建工具（比如 webpack）的配置中指定其它主题为默认主题。,"Usually, a project will only use one icon theme. Therefore, you can also directly use the component alias of the format <code>md-icon-{ICON_ID}</code> to reference the icon component of the default theme. The default theme is <code>baseline</code>, but you can specify another theme as the default theme in the configuration of a build tool such as webpack."
site/app/pages/components/icon/index.html,使用 Icon Font 图标,Icon Font
site/app/pages/components/icon/index.html,"直接使用 <code>md-icon</code> 组件并搭配 <code>class</code> 属性，可以使用 Icon Font 图标库，比如 <a href=""http://fontawesome.io/"" target=""_blank"">Font Awesome</a>。但请注意，你需要自己引入相应的 Web Font 资源。参看下面的示例：","You can use the Icon Font icon library (such as <a href=""http://fontawesome.io/ "" target=""_ blank"">Font Awesome</a>) by using the <code>md-icon</code> component with the <code>class</code> attribute. Note, however, that you need to load Web Font resources yourself. See the following example:"
site/app/pages/components/icon/index.html,加载 SVG,Load SVG
site/app/pages/components/icon/index.html,如果给 <code>md-icon</code> 组件指定 <code>src</code> 属性，组件会使用 ajax 来加载该指定的远程图片，加载完后渲染到组件内部。,"If you specify the <code>src</code> attribute for the <code>md-icon</code> component, the component will use ajax to load the specified remote svg and render it to the component after loading."
site/app/pages/components/icon/index.html,图标,Icon
site/app/pages/components/input/api.js,名称,Name
site/app/pages/components/input/api.js,描述,Description
site/app/pages/components/input/api.js,默认值,Default
site/app/pages/components/input/api.js,使用内联标签，当输入获得焦点时，标签将消失。,Make the label inline. This means that the label will disappear when the input receives a focus.
site/app/pages/components/input/api.js,启用字符计数器，仅适用于 input 和 textarea 等有 maxlength 属性的组件。,Enable the character counter. Only works with fields that have a <code>md-input</code> or <code>md-textarea</code> with a <code>maxlength</code> or <code>md-counter</code> attributes.
site/app/pages/components/input/api.js,在输入的右侧添加一个清除按钮。,Add a clear button on the right of the input.
site/app/pages/components/input/api.js,在输入的右侧添加一个切换按钮以显示/隐藏密码。仅适用于具有密码类型的 input 组件。,Add a toggle button on the right of the input to reveal/hide the password. Only works with fields that have a <code>md-input</code> with type password.
site/app/pages/components/input/api.js,参数,Parameters
site/app/pages/components/input/api.js,鼠标单击清除图标后触发。仅在 clearable 为 true 时才有效。,Triggered after a mouse click on clear icon. Only fired when md-clearable is true.
